stage,sym,firm,risk,max_days,target,baseline_seed,sim,exit_hour,expire_hour,max_range_atr,min_range_atr,rng_type,rr,sl_frac,max_trades_day,is_n,is_pass_pct,is_pass_inc_pct,is_fail_pct,is_timeout_pct,is_days_med,is_trades,is_endbal,oos_n,oos_pass_pct,oos_pass_inc_pct,oos_fail_pct,oos_timeout_pct,oos_days_med,oos_trades,oos_endbal,trail,sl_atr,strat_key,exec_key,skip_dow,risk_on_balance,day_stop_pct
1,EURUSD,fundingpips_1step,2.0,,,,,23.0,17.0,12.0,1.0,prevday,3.0,1.0,1,395,3.3,0.0,48.9,47.8,3.8,3.1,97354.0,205,3.9,0.0,46.4,49.8,2.1,3.2,97995.0,,1.0,"(('rng_type', 'prevday'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 12.0))","(('max_trades_day', 1),)",,,
1,EURUSD,ftmo_1step,2.0,,,,,23.0,17.0,12.0,1.0,prevday,0.0,1.0,1,395,0.3,2.5,8.7,88.6,6.9,3.5,97088.0,205,0.0,7.3,9.8,82.9,,3.6,97847.0,1.5,1.0,"(('rng_type', 'prevday'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 1.0), ('max_range_atr', 12.0))","(('max_trades_day', 1),)",,,
1,EURUSD,fundingpips_1step,2.0,,,,,23.0,17.0,12.0,1.0,prevday,0.0,1.0,1,395,2.8,0.0,39.3,58.0,2.5,3.2,97207.0,205,7.3,0.0,36.6,56.1,3.8,3.3,98143.0,1.5,1.0,"(('rng_type', 'prevday'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 1.0), ('max_range_atr', 12.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,1.0,1.0,1,390,0.0,0.0,1.0,99.0,,3.8,99323.0,396,0.0,0.0,0.0,100.0,,3.4,100063.0,,,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,1.0,1.0,1,390,0.0,0.0,8.7,91.3,,3.7,99340.0,396,0.0,0.0,4.8,95.2,,3.4,100015.0,,,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,2.0,1.0,1,390,0.3,0.0,1.3,98.5,6.7,3.8,99618.0,396,1.3,0.0,0.0,98.7,5.6,3.4,100165.0,,,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,2.0,1.0,1,390,0.3,0.0,11.5,88.2,6.7,3.7,99627.0,396,1.3,0.0,5.3,93.4,5.6,3.4,100090.0,,,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,3.0,1.0,1,390,1.5,0.3,2.3,95.9,5.2,3.8,99496.0,396,0.5,0.5,0.8,98.2,4.1,3.4,100090.0,,,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,3.0,1.0,1,390,1.8,0.0,12.3,85.9,4.7,3.7,99501.0,396,1.0,0.0,5.6,93.4,4.7,3.4,100055.0,,,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,0.0,1.0,1,390,0.0,2.1,0.0,97.9,,3.8,99768.0,396,0.0,0.0,1.3,98.7,,3.4,100156.0,1.5,,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,0.0,1.0,1,390,1.8,0.0,1.8,96.4,2.7,3.8,99731.0,396,1.3,0.0,0.0,98.7,2.6,3.4,100243.0,1.5,,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,1.0,0.5,1,390,0.0,0.0,5.4,94.6,,3.8,98281.0,396,0.0,0.0,1.5,98.5,,3.4,99215.0,,,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,1.0,0.5,1,390,0.0,0.0,26.4,73.6,,3.5,98433.0,396,0.0,0.0,12.9,87.1,,3.3,99219.0,,,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,2.0,0.5,1,390,2.6,0.0,13.1,84.4,5.6,3.7,98522.0,396,0.0,0.0,3.8,96.2,,3.4,99148.0,,,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,2.0,0.5,1,390,2.6,0.0,33.6,63.8,5.6,3.4,98718.0,396,0.0,0.0,19.7,80.3,,3.2,99159.0,,,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,3.0,0.5,1,390,4.4,2.3,15.1,78.2,5.6,3.6,98636.0,396,1.5,1.8,6.8,89.9,5.4,3.4,99387.0,,,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,3.0,0.5,1,390,6.7,0.0,37.7,55.6,5.5,3.3,98860.0,396,3.3,0.0,22.2,74.5,5.4,3.2,99416.0,,,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,0.0,0.5,1,390,0.0,6.2,10.8,83.1,,3.7,98763.0,396,0.0,6.1,6.1,87.9,,3.3,99493.0,1.5,,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,0.0,0.5,1,390,7.4,0.0,26.9,65.6,4.7,3.4,99156.0,396,7.1,0.0,16.7,76.3,4.1,3.2,99651.0,1.5,,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,1.0,1.0,1,390,0.0,0.0,7.9,92.1,,3.8,98061.0,396,0.0,0.0,1.8,98.2,,3.4,98764.0,,1.0,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,1.0,1.0,1,390,0.0,0.0,26.4,73.6,,3.5,98293.0,396,0.0,0.0,14.6,85.4,,3.3,98804.0,,1.0,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,2.0,1.0,1,390,0.8,0.0,15.1,84.1,6.5,3.7,97797.0,396,1.0,0.0,5.6,93.4,5.5,3.4,99021.0,,1.0,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,2.0,1.0,1,390,0.8,0.0,37.4,61.8,6.5,3.4,97984.0,396,1.0,0.0,22.5,76.5,5.5,3.2,99069.0,,1.0,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,3.0,1.0,1,390,1.5,1.0,14.9,82.6,6.0,3.7,98423.0,396,2.0,1.5,8.8,87.6,5.6,3.3,98839.0,,1.0,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,3.0,1.0,1,390,2.8,0.0,38.7,58.5,5.5,3.3,98559.0,396,3.5,0.0,26.5,69.9,5.1,3.2,98925.0,,1.0,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,0.0,1.0,1,390,0.0,4.4,15.9,79.7,,3.6,98454.0,396,0.0,6.1,8.1,85.9,,3.3,99144.0,1.5,1.0,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,asian,0.0,1.0,1,390,5.9,0.0,33.3,60.8,2.6,3.3,98758.0,396,7.6,0.0,20.7,71.7,4.1,3.2,99621.0,1.5,1.0,"(('rng_type', 'asian'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,1.0,1.0,1,390,0.0,0.0,3.6,96.4,,4.3,99167.0,396,0.0,0.0,0.0,100.0,,4.0,99802.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,1.0,1.0,1,390,0.0,0.0,13.6,86.4,,4.2,99211.0,396,0.0,0.0,6.3,93.7,,3.9,99802.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,2.0,1.0,1,390,1.5,0.0,3.3,95.1,6.6,4.3,99551.0,396,1.3,0.0,3.0,95.7,4.9,4.0,99567.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,2.0,1.0,1,390,2.1,0.0,16.4,81.5,6.1,4.2,99598.0,396,1.3,0.0,9.3,89.4,4.9,3.9,99543.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,3.0,1.0,1,390,3.3,1.3,4.9,90.5,5.9,4.3,99583.0,396,1.5,0.8,3.8,93.9,4.8,3.9,99754.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,3.0,1.0,1,390,5.9,0.0,17.2,76.9,5.9,4.1,99712.0,396,2.3,0.0,9.3,88.4,4.7,3.9,99747.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,0.0,1.0,1,390,0.0,2.3,1.3,96.4,,4.3,99707.0,396,0.0,0.0,1.3,98.7,,4.0,99923.0,1.5,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,0.0,1.0,1,390,2.3,0.0,2.3,95.4,2.7,4.3,99769.0,396,1.3,0.0,1.5,97.2,2.6,4.0,99992.0,1.5,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,1.0,0.5,1,390,0.0,0.0,7.7,92.3,,4.4,98121.0,396,0.0,0.0,3.0,97.0,,4.0,98952.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 0.5), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,1.0,0.5,1,390,0.0,0.0,30.3,69.7,,4.0,98317.0,396,0.0,0.0,15.9,84.1,,3.8,99000.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 0.5), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,2.0,0.5,1,390,1.5,0.0,17.2,81.3,5.2,4.2,98285.0,396,3.3,0.0,7.6,89.1,5.9,3.9,99016.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 0.5), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,2.0,0.5,1,390,1.5,0.0,35.6,62.8,5.2,3.8,98520.0,396,3.3,0.0,24.0,72.7,5.9,3.6,98952.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 0.5), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,3.0,0.5,1,390,5.6,1.8,22.6,70.0,5.7,4.1,98495.0,396,2.0,3.5,12.1,82.3,5.3,3.8,98979.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 0.5), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,3.0,0.5,1,390,7.4,0.0,40.5,52.1,5.5,3.6,98835.0,396,5.6,0.0,29.3,65.2,4.5,3.5,98952.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 0.5), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,0.0,0.5,1,390,0.0,7.2,15.1,77.7,,4.2,98407.0,396,0.3,5.6,9.3,84.8,6.7,3.8,98988.0,1.5,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,0.0,0.5,1,390,8.5,0.0,32.6,59.0,4.6,3.8,98865.0,396,7.3,0.0,21.7,71.0,4.6,3.7,99143.0,1.5,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,1.0,1.0,1,390,0.0,0.0,10.5,89.5,,4.3,97459.0,396,0.3,0.0,3.8,96.0,6.4,4.0,98132.0,,1.0,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,1.0,1.0,1,390,0.0,0.0,34.6,65.4,,4.0,97739.0,396,0.3,0.0,24.0,75.8,6.4,3.8,98201.0,,1.0,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,2.0,1.0,1,390,0.3,0.0,21.0,78.7,6.5,4.3,97216.0,396,2.5,0.0,11.9,85.6,5.6,3.9,98491.0,,1.0,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,2.0,1.0,1,390,0.3,0.0,45.4,54.4,6.5,3.8,97377.0,396,3.0,0.0,31.3,65.7,6.1,3.6,98591.0,,1.0,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,3.0,1.0,1,390,2.6,0.8,23.6,73.1,5.5,4.1,97902.0,396,2.0,1.5,19.2,77.3,5.6,3.8,98070.0,,1.0,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,3.0,1.0,1,390,3.6,0.0,45.1,51.3,5.1,3.6,98094.0,396,3.5,0.0,39.4,57.1,4.1,3.5,98216.0,,1.0,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,0.0,1.0,1,390,0.0,6.4,24.4,69.2,,4.0,97824.0,396,0.8,6.8,11.1,81.3,5.7,3.8,98428.0,1.5,1.0,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,0.3,asian,0.0,1.0,1,390,7.9,0.0,41.8,50.3,1.9,3.6,98204.0,396,8.6,0.0,29.8,61.6,3.6,3.6,98954.0,1.5,1.0,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('sl_atr', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,1.0,1.0,1,390,0.0,0.0,8.7,91.3,,6.1,98790.0,396,2.0,0.0,7.6,90.4,6.5,5.9,99052.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,1.0,1.0,1,390,0.0,0.0,24.9,75.1,,5.7,98879.0,396,2.0,0.0,24.2,73.7,6.5,5.6,99166.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 1.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,2.0,1.0,1,390,4.4,0.0,19.5,76.2,4.7,5.9,99075.0,396,5.6,0.0,15.9,78.5,5.6,5.8,99786.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,2.0,1.0,1,390,4.1,0.0,34.6,61.3,4.6,5.3,99083.0,396,6.1,0.0,29.8,64.1,5.5,5.3,99806.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 2.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,3.0,1.0,1,390,6.2,2.3,26.4,65.1,5.6,5.7,98983.0,396,4.3,2.5,19.4,73.7,4.7,5.7,99496.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,3.0,1.0,1,390,8.7,0.0,38.5,52.8,4.7,5.2,99062.0,396,7.8,0.0,31.8,60.4,3.7,5.2,99507.0,,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,ftmo_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,0.0,1.0,1,390,0.5,7.2,13.3,79.0,6.2,5.9,99488.0,396,0.5,3.0,9.8,86.6,5.2,5.8,99126.0,1.5,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
1,BTCUSD,fundingpips_1step,2.0,,,,,18.0,14.0,3.0,0.3,prelondon,0.0,1.0,1,390,7.7,0.0,25.1,67.2,4.6,5.5,99453.0,396,5.6,0.0,22.7,71.7,2.7,5.5,99313.0,1.5,,"(('rng_type', 'prelondon'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 1.0), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 0.3), ('max_range_atr', 3.0))","(('max_trades_day', 1),)",,,
