stage,symbol,rule,lookback_h,entry_hours,sl_atr,rr,exit_hour,trail,seed,firm,firm_variant,max_days,risk,max_trades_day,day_stop,risk_on_balance,segment,n,pass_pct,pass_inconsistent_pct,fail_daily_pct,fail_max_pct,timeout_pct,days_to_pass_median,trades_mean,max_dd_mean,worst_day_mean,end_balance_mean,fail_pct
s1,BTCUSD,momentum,4,[13],0.5,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,2.3,0.0,0.0,58.8,38.9,4.5,5.8,9.99,-2.2,96069.0,58.8
s1,BTCUSD,momentum,4,[13],0.5,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,5.6,0.0,0.0,44.3,50.1,5.0,5.9,9.24,-2.14,98350.0,44.3
s1,BTCUSD,momentum,4,[13],0.5,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,2.8,0.0,0.0,58.3,38.9,4.5,5.2,8.99,-2.22,96776.0,58.3
s1,BTCUSD,momentum,4,[13],0.5,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,6.8,0.0,0.0,45.3,47.8,4.6,5.4,8.58,-2.14,98895.0,45.3
s1,BTCUSD,momentum,4,[8],3.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,2.6,0.0,0.0,4.3,93.1,6.7,6.9,5.8,-2.01,100716.0,4.3
s1,BTCUSD,momentum,4,[8],3.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,6.3,0.0,0.0,6.1,87.6,5.5,6.8,5.96,-1.95,100261.0,6.1
s1,BTCUSD,momentum,4,[8],3.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,2.6,0.0,0.0,14.8,82.6,6.7,6.7,5.61,-2.01,100683.0,14.8
s1,BTCUSD,momentum,4,[8],3.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,6.3,0.0,0.0,20.8,72.9,5.5,6.5,5.64,-1.95,100316.0,20.8
s1,BTCUSD,momentum,4,[13],0.5,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,5.1,2.6,0.0,69.6,22.8,4.6,5.2,10.39,-2.17,96234.0,69.6
s1,BTCUSD,momentum,4,[13],0.5,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,7.3,4.1,0.0,60.5,28.1,4.6,5.2,9.93,-2.11,97668.0,60.5
s1,BTCUSD,momentum,4,[13],0.5,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,9.0,0.0,0.0,69.3,21.7,4.5,4.6,9.48,-2.19,97088.0,69.3
s1,BTCUSD,momentum,4,[13],0.5,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,14.4,0.0,0.0,61.5,24.1,4.5,4.7,9.09,-2.1,98712.0,61.5
s1,BTCUSD,momentum,4,[13],1.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,0.0,0.0,0.0,22.3,77.7,,6.7,7.59,-2.13,97873.0,22.3
s1,BTCUSD,momentum,4,[13],1.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,0.3,0.0,0.0,17.2,82.5,5.5,6.8,7.06,-2.07,98836.0,17.2
s1,BTCUSD,momentum,4,[13],1.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,0.0,0.0,0.0,41.4,58.6,,6.0,6.96,-2.12,98049.0,41.4
s1,BTCUSD,momentum,4,[13],1.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,0.3,0.0,0.0,33.2,66.6,5.5,6.1,6.47,-2.06,99089.0,33.2
s1,BTCUSD,momentum,4,[13],1.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,5.4,0.0,0.0,41.7,52.9,5.5,6.2,8.69,-2.12,97835.0,41.7
s1,BTCUSD,momentum,4,[13],1.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,8.9,0.0,0.0,30.4,60.8,4.6,6.3,8.42,-2.06,99376.0,30.4
s1,BTCUSD,momentum,4,[13],1.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,5.4,0.0,0.0,49.4,45.3,5.5,5.4,7.79,-2.11,98103.0,49.4
s1,BTCUSD,momentum,4,[13],1.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,9.4,0.0,0.0,41.3,49.4,4.9,5.5,7.56,-2.06,99583.0,41.3
s1,BTCUSD,momentum,4,[13],1.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,10.7,2.8,0.0,51.4,35.0,4.8,5.7,9.26,-2.1,98231.0,51.4
s1,BTCUSD,momentum,4,[13],1.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,11.9,3.5,0.0,41.0,43.5,4.7,5.8,8.74,-2.03,99893.0,41.0
s1,BTCUSD,momentum,4,[13],1.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,13.0,0.0,0.0,56.8,30.2,4.6,5.0,8.42,-2.09,98487.0,56.8
s1,BTCUSD,momentum,4,[13],1.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,15.2,0.0,0.0,46.8,38.0,3.9,5.1,8.03,-2.02,99941.0,46.8
s1,BTCUSD,momentum,4,[8],3.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,3.1,0.0,0.0,6.6,90.3,5.9,6.9,6.27,-2.01,100389.0,6.6
s1,BTCUSD,momentum,4,[8],3.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,5.8,1.0,0.0,6.1,87.1,4.9,6.8,6.11,-1.95,100462.0,6.1
s1,BTCUSD,momentum,4,[8],3.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,3.1,0.0,0.0,17.6,79.3,5.9,6.7,6.07,-2.01,100387.0,17.6
s1,BTCUSD,momentum,4,[8],3.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,6.8,0.0,0.0,20.3,72.9,4.9,6.4,5.79,-1.95,100505.0,20.3
s1,BTCUSD,momentum,4,[13],2.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,0.5,0.0,0.0,10.5,89.0,6.6,6.9,6.2,-2.06,99374.0,10.5
s1,BTCUSD,momentum,4,[13],2.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,2.3,0.0,0.0,7.1,90.6,5.7,6.9,5.85,-2.02,100282.0,7.1
s1,BTCUSD,momentum,4,[13],2.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,0.5,0.0,0.0,26.6,72.9,6.6,6.4,5.69,-2.05,99544.0,26.6
s1,BTCUSD,momentum,4,[13],2.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,2.3,0.0,0.0,17.2,80.5,5.7,6.5,5.58,-2.01,100301.0,17.2
s1,BTCUSD,momentum,4,[13],2.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,7.7,0.0,0.0,23.5,68.8,5.6,6.6,7.25,-2.05,99441.0,23.5
s1,BTCUSD,momentum,4,[13],2.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,6.6,0.0,0.0,11.6,81.8,4.9,6.7,6.72,-2.01,100338.0,11.6
s1,BTCUSD,momentum,4,[13],2.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,7.7,0.0,0.0,35.8,56.5,5.6,6.0,6.64,-2.04,99702.0,35.8
s1,BTCUSD,momentum,4,[13],2.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,6.6,0.0,0.0,24.1,69.4,4.9,6.2,6.33,-2.01,100262.0,24.1
s1,BTCUSD,momentum,4,[13],2.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,8.7,2.0,0.0,26.6,62.7,5.6,6.4,7.52,-2.04,99724.0,26.6
s1,BTCUSD,momentum,4,[13],2.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,6.8,2.8,0.0,13.9,76.5,5.6,6.6,7.02,-2.0,100140.0,13.9
s1,BTCUSD,momentum,4,[13],2.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,11.8,0.0,0.0,35.3,52.9,4.9,5.9,6.9,-2.04,100029.0,35.3
s1,BTCUSD,momentum,4,[13],2.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,9.6,0.0,0.0,26.1,64.3,4.9,6.1,6.65,-2.0,100047.0,26.1
s1,BTCUSD,momentum,4,[13],3.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,0.0,0.0,0.0,7.4,92.6,,6.9,5.6,-1.99,99430.0,7.4
s1,BTCUSD,momentum,4,[13],3.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,0.3,0.0,0.0,0.3,99.5,6.7,6.9,4.84,-1.96,100334.0,0.3
s1,BTCUSD,momentum,4,[13],3.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,0.0,0.0,0.0,20.5,79.5,,6.6,5.26,-1.99,99514.0,20.5
s1,BTCUSD,momentum,4,[13],3.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,0.3,0.0,0.0,7.8,91.9,6.7,6.8,4.74,-1.96,100256.0,7.8
s1,BTCUSD,momentum,4,[13],3.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,3.8,0.0,0.0,9.0,87.2,5.7,6.9,6.11,-1.99,99780.0,9.0
s1,BTCUSD,momentum,4,[13],3.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,3.0,0.0,0.0,1.8,95.2,5.2,6.9,5.36,-1.97,100200.0,1.8
s1,BTCUSD,momentum,4,[13],3.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,3.8,0.0,0.0,24.0,72.1,5.7,6.5,5.74,-1.99,99842.0,24.0
s1,BTCUSD,momentum,4,[13],3.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,3.0,0.0,0.0,11.9,85.1,5.2,6.7,5.24,-1.97,100091.0,11.9
s1,BTCUSD,momentum,4,[0],0.5,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,0.0,0.0,0.0,25.3,74.7,,6.7,7.93,-2.21,96794.0,25.3
s1,BTCUSD,momentum,4,[0],0.5,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,0.8,0.0,0.0,26.6,72.7,6.0,6.5,8.17,-2.13,97518.0,26.6
s1,BTCUSD,momentum,4,[0],0.5,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,0.0,0.0,0.0,48.6,51.4,,5.9,7.18,-2.2,97071.0,48.6
s1,BTCUSD,momentum,4,[0],0.5,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,0.8,0.0,0.0,42.0,57.2,6.0,5.9,7.57,-2.13,97727.0,42.0
s1,BTCUSD,momentum,4,[13],3.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,4.3,1.5,0.0,12.8,81.3,5.9,6.8,6.49,-1.98,99657.0,12.8
s1,BTCUSD,momentum,4,[13],3.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,1.8,1.8,0.0,2.0,94.4,5.8,6.8,5.56,-1.96,100308.0,2.0
s1,BTCUSD,momentum,4,[13],3.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,5.9,0.0,0.0,27.1,67.0,5.7,6.4,6.11,-1.98,99736.0,27.1
s1,BTCUSD,momentum,4,[13],3.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,3.5,0.0,0.0,12.7,83.8,4.9,6.7,5.44,-1.96,100161.0,12.7
s1,BTCUSD,momentum,4,[0],0.5,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,5.1,0.0,0.0,49.6,45.3,5.6,6.0,9.31,-2.2,96759.0,49.6
s1,BTCUSD,momentum,4,[0],0.5,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,3.5,0.0,0.0,49.6,46.8,5.0,6.0,9.41,-2.14,96537.0,49.6
s1,BTCUSD,momentum,4,[0],0.5,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,4.9,0.0,0.0,59.6,35.5,5.3,5.1,8.19,-2.19,97396.0,59.6
s1,BTCUSD,momentum,4,[0],0.5,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,3.8,0.0,0.0,57.5,38.7,5.0,5.1,8.4,-2.13,97130.0,57.5
s1,BTCUSD,momentum,4,[0],0.5,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,5.6,2.8,0.0,64.7,26.9,5.8,5.4,9.96,-2.18,96390.0,64.7
s1,BTCUSD,momentum,4,[0],0.5,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,5.6,3.3,0.0,62.8,28.4,6.0,5.4,9.82,-2.11,96662.0,62.8
s1,BTCUSD,momentum,4,[0],0.5,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,9.2,0.0,0.0,67.3,23.5,4.6,4.5,8.86,-2.17,97108.0,67.3
s1,BTCUSD,momentum,4,[0],0.5,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,9.4,0.0,0.0,64.8,25.8,4.9,4.6,8.75,-2.1,97391.0,64.8
s1,BTCUSD,momentum,4,[0],1.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,0.0,0.0,0.0,17.6,82.4,,6.8,6.91,-2.11,98581.0,17.6
s1,BTCUSD,momentum,4,[0],1.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,1.3,0.0,0.0,14.2,84.6,6.0,6.8,6.83,-2.05,98694.0,14.2
s1,BTCUSD,momentum,4,[0],1.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,0.0,0.0,0.0,33.2,66.8,,6.1,6.23,-2.1,98904.0,33.2
s1,BTCUSD,momentum,4,[0],1.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,1.3,0.0,0.0,29.4,69.4,6.0,6.1,6.33,-2.05,98752.0,29.4
s1,BTCUSD,momentum,4,[0],1.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,6.1,0.0,0.0,32.7,61.1,5.6,6.2,8.11,-2.1,98912.0,32.7
s1,BTCUSD,momentum,4,[0],1.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,4.3,0.0,0.0,35.9,59.7,5.0,6.3,8.4,-2.06,98126.0,35.9
s1,BTCUSD,momentum,4,[0],1.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,6.1,0.0,0.0,44.2,49.6,5.6,5.4,7.31,-2.09,99119.0,44.2
s1,BTCUSD,momentum,4,[0],1.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,4.3,0.0,0.0,46.3,49.4,5.0,5.4,7.66,-2.05,98346.0,46.3
s1,BTCUSD,momentum,4,[0],1.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,11.0,3.8,0.0,44.8,40.4,5.3,5.7,8.64,-2.08,99202.0,44.8
s1,BTCUSD,momentum,4,[0],1.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,7.6,2.5,0.0,47.6,42.3,5.2,5.8,8.78,-2.04,98490.0,47.6
s1,BTCUSD,momentum,4,[0],1.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,14.8,0.0,0.0,48.1,37.1,5.0,5.0,7.8,-2.07,99459.0,48.1
s1,BTCUSD,momentum,4,[0],1.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,10.1,0.0,0.0,46.8,43.0,4.6,5.1,8.1,-2.04,98683.0,46.8
s1,BTCUSD,momentum,4,[0],2.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,0.3,0.0,0.0,8.4,91.3,6.0,6.9,6.01,-2.05,99019.0,8.4
s1,BTCUSD,momentum,4,[0],2.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,1.3,0.0,0.0,6.1,92.7,6.1,6.9,5.91,-2.01,99483.0,6.1
s1,BTCUSD,momentum,4,[0],2.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,0.3,0.0,0.0,24.3,75.4,6.0,6.4,5.6,-2.05,99154.0,24.3
s1,BTCUSD,momentum,4,[0],2.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,1.3,0.0,0.0,19.2,79.5,6.1,6.5,5.62,-2.01,99526.0,19.2
s1,BTCUSD,momentum,4,[0],2.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,4.9,0.0,0.0,14.3,80.8,5.3,6.7,7.0,-2.04,99778.0,14.3
s1,BTCUSD,momentum,4,[0],2.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,6.3,0.0,0.0,13.9,79.7,5.7,6.6,6.79,-2.0,99900.0,13.9
s1,BTCUSD,momentum,4,[0],2.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,4.9,0.0,0.0,28.1,67.0,5.3,6.2,6.5,-2.03,99812.0,28.1
s1,BTCUSD,momentum,4,[0],2.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,6.3,0.0,0.0,26.8,66.8,5.7,6.1,6.33,-2.0,99986.0,26.8
s1,BTCUSD,momentum,4,[0],2.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,5.4,2.8,0.0,18.9,72.9,6.2,6.6,7.51,-2.03,99733.0,18.9
s1,BTCUSD,momentum,4,[0],2.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,7.1,1.0,0.0,18.7,73.2,6.1,6.5,7.29,-2.0,99628.0,18.7
s1,BTCUSD,momentum,4,[0],2.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,8.2,0.0,0.0,32.0,59.8,5.6,6.0,7.0,-2.03,99817.0,32.0
s1,BTCUSD,momentum,4,[0],2.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,8.1,0.0,0.0,30.4,61.5,5.9,6.0,6.77,-2.0,99782.0,30.4
s1,BTCUSD,momentum,4,[0],3.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,0.0,0.0,0.0,2.0,98.0,,7.0,5.07,-1.99,99541.0,2.0
s1,BTCUSD,momentum,4,[0],3.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,1.0,0.0,0.0,2.0,97.0,6.6,6.9,5.02,-1.96,99907.0,2.0
s1,BTCUSD,momentum,4,[0],3.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,0.0,0.0,0.0,15.1,84.9,,6.7,4.85,-1.99,99574.0,15.1
s1,BTCUSD,momentum,4,[0],3.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,1.0,0.0,0.0,11.9,87.1,6.6,6.7,4.86,-1.96,99896.0,11.9
s1,BTCUSD,momentum,12,[8],0.5,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,1.0,0.0,0.0,33.8,65.2,5.3,6.5,8.12,-2.22,97058.0,33.8
s1,BTCUSD,momentum,12,[8],0.5,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,1.0,0.0,0.0,20.5,78.5,5.3,6.7,7.75,-2.16,98242.0,20.5
s1,BTCUSD,momentum,12,[8],0.5,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,1.0,0.0,0.0,46.3,52.7,5.3,5.8,7.15,-2.21,97784.0,46.3
s1,BTCUSD,momentum,12,[8],0.5,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,1.0,0.0,0.0,37.2,61.8,5.3,6.1,7.26,-2.15,98394.0,37.2
s1,BTCUSD,momentum,12,[8],0.5,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,6.4,4.9,0.0,64.5,24.3,4.9,5.3,9.78,-2.15,97174.0,64.5
s1,BTCUSD,momentum,12,[8],0.5,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,9.4,5.6,0.0,50.4,34.7,5.3,5.5,9.42,-2.09,99445.0,50.4
s1,BTCUSD,momentum,12,[8],0.5,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,14.3,0.0,0.0,62.9,22.8,4.3,4.5,8.69,-2.14,98327.0,62.9
s1,BTCUSD,momentum,12,[8],0.5,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,15.2,0.0,0.0,51.1,33.7,3.9,4.9,8.87,-2.08,99713.0,51.1
s1,BTCUSD,momentum,4,[0],3.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,3.6,0.0,0.0,4.1,92.3,6.1,6.9,5.78,-1.99,100015.0,4.1
s1,BTCUSD,momentum,4,[0],3.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,2.5,0.0,0.0,3.0,94.4,6.0,6.9,5.74,-1.98,99865.0,3.0
s1,BTCUSD,momentum,4,[0],3.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,3.6,0.0,0.0,16.6,79.8,6.1,6.6,5.54,-1.99,100050.0,16.6
s1,BTCUSD,momentum,4,[0],3.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,2.5,0.0,0.0,17.5,80.0,6.0,6.5,5.49,-1.98,99882.0,17.5
s1,BTCUSD,momentum,12,[8],0.5,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,6.4,0.0,0.0,52.4,41.2,4.6,5.9,9.33,-2.21,97214.0,52.4
s1,BTCUSD,momentum,12,[8],0.5,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,5.1,0.0,0.0,34.9,60.0,4.4,6.3,8.73,-2.14,98942.0,34.9
s1,BTCUSD,momentum,12,[8],0.5,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,7.7,0.0,0.0,55.0,37.3,5.3,5.1,8.12,-2.21,98304.0,55.0
s1,BTCUSD,momentum,12,[8],0.5,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,5.1,0.0,0.0,39.5,55.4,4.4,5.6,8.22,-2.13,98943.0,39.5
s1,BTCUSD,momentum,4,[0],3.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,4.3,1.3,0.0,5.1,89.3,6.9,6.8,6.12,-1.98,99966.0,5.1
s1,BTCUSD,momentum,4,[0],3.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,3.0,2.0,0.0,3.0,91.9,6.7,6.8,5.94,-1.96,100096.0,3.0
s1,BTCUSD,momentum,4,[0],3.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,5.9,0.0,0.0,18.4,75.7,6.2,6.5,5.87,-1.99,100015.0,18.4
s1,BTCUSD,momentum,4,[0],3.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,5.1,0.0,0.0,18.2,76.7,6.1,6.5,5.69,-1.96,100079.0,18.2
s1,BTCUSD,momentum,12,[8],1.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,1.3,0.0,0.0,13.3,85.4,5.4,6.8,6.91,-2.12,99074.0,13.3
s1,BTCUSD,momentum,12,[8],1.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,2.0,0.0,0.0,11.4,86.6,6.3,6.8,6.66,-2.07,99239.0,11.4
s1,BTCUSD,momentum,12,[8],1.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,1.3,0.0,0.0,34.0,64.7,5.4,6.2,6.43,-2.11,99051.0,34.0
s1,BTCUSD,momentum,12,[8],1.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,2.0,0.0,0.0,29.6,68.4,6.3,6.3,6.34,-2.06,99190.0,29.6
s1,BTCUSD,momentum,12,[8],1.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,9.0,0.0,0.0,35.5,55.5,5.3,6.2,8.13,-2.09,99565.0,35.5
s1,BTCUSD,momentum,12,[8],1.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,8.6,0.0,0.0,29.9,61.5,4.6,6.3,8.21,-2.06,99575.0,29.9
s1,BTCUSD,momentum,12,[8],1.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,9.5,0.0,0.0,41.9,48.6,5.4,5.6,7.56,-2.09,99715.0,41.9
s1,BTCUSD,momentum,12,[8],1.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,8.6,0.0,0.0,40.8,50.6,4.6,5.6,7.7,-2.06,99469.0,40.8
s1,BTCUSD,momentum,12,[8],1.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,11.3,4.9,0.0,51.9,32.0,4.7,5.5,8.87,-2.06,99261.0,51.9
s1,BTCUSD,momentum,12,[8],1.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,11.4,5.3,0.0,50.4,32.9,4.9,5.6,9.11,-2.01,99447.0,50.4
s1,BTCUSD,momentum,12,[8],1.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,16.9,0.0,0.0,49.4,33.8,3.9,5.0,8.38,-2.05,99558.0,49.4
s1,BTCUSD,momentum,12,[8],1.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,16.7,0.0,0.0,50.6,32.7,4.2,5.0,8.62,-2.01,99521.0,50.6
s1,BTCUSD,momentum,12,[8],2.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,1.8,0.0,0.0,8.4,89.8,6.4,6.9,6.19,-2.04,99643.0,8.4
s1,BTCUSD,momentum,12,[8],2.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,0.3,0.0,0.0,6.6,93.2,5.3,6.9,5.96,-2.03,99634.0,6.6
s1,BTCUSD,momentum,12,[8],2.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,1.8,0.0,0.0,25.8,72.4,6.4,6.4,5.81,-2.03,99596.0,25.8
s1,BTCUSD,momentum,12,[8],2.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,0.3,0.0,0.0,21.8,78.0,5.3,6.5,5.7,-2.03,99583.0,21.8
s1,BTCUSD,momentum,12,[8],2.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,7.9,2.8,0.0,19.4,69.8,5.5,6.6,7.59,-2.01,99979.0,19.4
